Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563174,-,b'None',b'None',37.82,-122.41,0,0,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Temperature,Relative Humidity,Wind Speed
2020,1,3,8,20,0,11,93.2,1
2020,1,3,8,30,0,10.9,93.82000000000001,1
2020,1,3,8,40,0,10.8,92.97,1.1
2020,1,3,8,50,0,10.700000000000001,93.59,1.1
2020,1,3,9,0,0,10.600000000000001,94.21000000000001,1.1
2020,1,3,9,10,0,10.5,94.84,1.1
2020,1,3,9,20,0,10.4,95.47,1.1
2020,1,3,9,30,0,10.3,96.11,1.2000000000000002
2020,1,3,9,40,0,10.200000000000001,94.56,1.2000000000000002
2020,1,3,9,50,0,10.100000000000001,95.19,1.2000000000000002
2020,1,3,10,0,0,10,95.83,1.3
2020,1,3,10,10,0,9.9,96.47,1.3
2020,1,3,10,20,0,9.700000000000001,97.77,1.4000000000000001
2020,1,3,10,30,0,9.600000000000001,98.43,1.4000000000000001
2020,1,3,10,40,0,9.5,96.13,1.5
2020,1,3,10,50,0,9.4,96.78,1.5
2020,1,3,11,0,0,9.200000000000001,98.08,1.6
2020,1,3,11,10,0,9.1,98.75,1.6
2020,1,3,11,20,0,9,99.41,1.7000000000000002
2020,1,3,11,30,0,8.9,100,1.7000000000000002
2020,1,3,11,40,0,8.8,98.35000000000001,1.8
2020,1,3,11,50,0,8.6,99.68,1.8
2020,1,3,12,0,0,8.5,100,1.9000000000000001
2020,1,3,12,10,0,8.4,100,1.9000000000000001
2020,1,3,12,20,0,8.3,100,1.9000000000000001
2020,1,3,12,30,0,8.200000000000001,100,2
2020,1,3,12,40,0,8.1,100,2
2020,1,3,12,50,0,8,100,2
2020,1,3,13,0,0,8,100,2.1
2020,1,3,13,10,0,7.9,100,2.1
2020,1,3,13,20,0,7.800000000000001,100,2.1
2020,1,3,13,30,0,7.7,100,2.2
2020,1,3,13,40,0,7.7,100,2.2
2020,1,3,13,50,0,7.6000000000000005,100,2.3000000000000003
2020,1,3,14,0,0,7.5,100,2.3000000000000003
2020,1,3,14,10,0,7.5,100,2.3000000000000003
2020,1,3,14,20,0,7.6000000000000005,100,2.4000000000000004
2020,1,3,14,30,0,7.6000000000000005,100,2.4000000000000004
2020,1,3,14,40,0,7.6000000000000005,100,2.4000000000000004
2020,1,3,14,50,0,7.7,100,2.4000000000000004
2020,1,3,15,0,0,7.7,100,2.4000000000000004
2020,1,3,15,10,0,8,99.65,2.5
2020,1,3,15,20,0,8.200000000000001,98.31,2.6
2020,1,3,15,30,0,8.5,96.33,2.7
2020,1,3,15,40,23,8.700000000000001,96.39,2.7
2020,1,3,15,50,43,9,94.55,2.8000000000000003
2020,1,3,16,0,43,9.200000000000001,93.29,2.9000000000000004
2020,1,3,16,10,91,9.5,91.43,2.9000000000000004
2020,1,3,16,20,76,9.700000000000001,90.21000000000001,2.9000000000000004
2020,1,3,16,30,144,9.9,89.02,3
2020,1,3,16,40,172,10.200000000000001,90.48,3
2020,1,3,16,50,199,10.4,89.28,3
2020,1,3,17,0,179,10.600000000000001,88.10000000000001,3
2020,1,3,17,10,214,11,85.8,3
2020,1,3,17,20,232,11.3,84.11,3
2020,1,3,17,30,252,11.600000000000001,82.46000000000001,3
2020,1,3,17,40,282,11.9,83.77,3
2020,1,3,17,50,282,12.200000000000001,82.14,3
2020,1,3,18,0,284,12.5,80.54,3
2020,1,3,18,10,319,12.8,78.97,3
2020,1,3,18,20,343,13.100000000000001,77.44,2.9000000000000004
2020,1,3,18,30,359,13.3,76.44,2.8000000000000003
2020,1,3,18,40,378,13.600000000000001,76.66,2.7
2020,1,3,18,50,379,13.9,75.11,2.7
2020,1,3,19,0,470,14.100000000000001,74.15,2.6
2020,1,3,19,10,481,14.3,73.19,2.5
2020,1,3,19,20,491,14.5,72.26,2.4000000000000004
2020,1,3,19,30,500,14.700000000000001,71.33,2.3000000000000003
2020,1,3,19,40,424,14.9,71.11,2.2
2020,1,3,19,50,511,15.100000000000001,70.2,2.1
2020,1,3,20,0,514,15.3,69.31,2
2020,1,3,20,10,442,15.5,68.43,1.9000000000000001
2020,1,3,20,20,453,15.600000000000001,67.99,1.8
2020,1,3,20,30,465,15.700000000000001,67.56,1.8
2020,1,3,20,40,448,15.9,66.04,1.7000000000000002
2020,1,3,20,50,422,16,65.56,1.6
2020,1,3,21,0,470,16.1,65.14,1.5
2020,1,3,21,10,423,16.2,64.73,1.5
2020,1,3,21,20,441,16.2,64.79,1.4000000000000001
2020,1,3,21,30,416,16.3,64.38,1.3
2020,1,3,21,40,453,16.3,63.81,1.3
2020,1,3,21,50,404,16.400000000000002,63.410000000000004,1.2000000000000002
2020,1,3,22,0,378,16.400000000000002,63.410000000000004,1.1
2020,1,3,22,10,333,16.3,63.81,1.1
2020,1,3,22,20,317,16.2,64.22,1
2020,1,3,22,30,298,16.1,64.63,1
2020,1,3,22,40,281,16,69.48,0.9
2020,1,3,22,50,267,15.9,69.93,0.8
2020,1,3,23,0,244,15.700000000000001,70.82000000000001,0.8
2020,1,3,23,10,225,15.700000000000001,70.82000000000001,0.8
2020,1,3,23,20,208,15.700000000000001,70.82000000000001,0.8
2020,1,3,23,30,195,15.700000000000001,70.82000000000001,0.8
2020,1,3,23,40,194,15.700000000000001,70.82000000000001,0.8
2020,1,3,23,50,166,15.700000000000001,70.82000000000001,0.8
2020,1,4,0,0,139,13.700000000000001,76.97,0.8
2020,1,4,0,10,77,13.5,77.97,0.9
2020,1,4,0,20,86,13.200000000000001,79.51,0.9
2020,1,4,0,30,61,13,80.55,0.9
2020,1,4,0,40,39,12.700000000000001,78.25,0.9
2020,1,4,0,50,8,12.5,79.28,0.9
2020,1,4,1,0,0,12.200000000000001,80.86,0.9
2020,1,4,1,10,0,12.100000000000001,81.39,0.9
2020,1,4,1,20,0,12,81.92,1
2020,1,4,1,30,0,11.9,82.54,1
2020,1,4,1,40,0,11.8,83.8,1
2020,1,4,1,50,0,11.700000000000001,84.35000000000001,1
2020,1,4,2,0,0,11.600000000000001,84.91,1
2020,1,4,2,10,0,11.4,86.04,1.1
2020,1,4,2,20,0,11.3,86.61,1.2000000000000002
2020,1,4,2,30,0,11.200000000000001,87.18,1.3
2020,1,4,2,40,0,11.100000000000001,88.88,1.3
2020,1,4,2,50,0,11,89.47,1.4000000000000001
2020,1,4,3,0,0,10.8,90.67,1.5
2020,1,4,3,10,0,10.700000000000001,91.27,1.6
2020,1,4,3,20,0,10.600000000000001,91.88,1.6
2020,1,4,3,30,0,10.4,93.11,1.7000000000000002
2020,1,4,3,40,0,10.3,96.21000000000001,1.8
2020,1,4,3,50,0,10.200000000000001,96.85000000000001,1.8
2020,1,4,4,0,0,10,98.15,1.9000000000000001
2020,1,4,4,10,0,9.9,98.81,1.9000000000000001
2020,1,4,4,20,0,9.9,98.81,1.9000000000000001
2020,1,4,4,30,0,9.8,99.47,2
2020,1,4,4,40,0,9.700000000000001,100,2
2020,1,4,4,50,0,9.600000000000001,100,2
2020,1,4,5,0,0,9.600000000000001,100,2
2020,1,4,5,10,0,9.600000000000001,100,2
2020,1,4,5,20,0,9.5,100,2.1
2020,1,4,5,30,0,9.5,100,2.1
2020,1,4,5,40,0,9.5,100,2.1
2020,1,4,5,50,0,9.5,100,2.1
2020,1,4,6,0,0,9.5,100,2.1
2020,1,4,6,10,0,9.5,100,2.1
2020,1,4,6,20,0,9.5,100,2.1
2020,1,4,6,30,0,9.5,100,2.1
2020,1,4,6,40,0,9.600000000000001,100,2.1
2020,1,4,6,50,0,9.600000000000001,100,2.1
2020,1,4,7,0,0,9.600000000000001,100,2.1
2020,1,4,7,10,0,9.700000000000001,100,2.1
2020,1,4,7,20,0,9.700000000000001,100,2.1
2020,1,4,7,30,0,9.8,100,2.1
2020,1,4,7,40,0,9.8,100,2.1
2020,1,4,7,50,0,9.9,100,2.1
2020,1,4,8,0,0,9.9,100,2.1
2020,1,4,8,10,0,10,100,2.1
2020,1,4,8,20,0,10,100,2.1
2020,1,4,8,30,0,10,100,2.1
2020,1,4,8,40,0,10.100000000000001,100,2.2
2020,1,4,8,50,0,10.100000000000001,100,2.2
2020,1,4,9,0,0,10.100000000000001,100,2.2
2020,1,4,9,10,0,10.200000000000001,100,2.2
2020,1,4,9,20,0,10.3,100,2.3000000000000003
2020,1,4,9,30,0,10.4,100,2.3000000000000003
2020,1,4,9,40,0,10.5,100,2.3000000000000003
2020,1,4,9,50,0,10.5,100,2.3000000000000003
2020,1,4,10,0,0,10.600000000000001,100,2.3000000000000003
2020,1,4,10,10,0,10.700000000000001,100,2.3000000000000003
2020,1,4,10,20,0,10.8,100,2.3000000000000003
2020,1,4,10,30,0,10.8,100,2.3000000000000003
2020,1,4,10,40,0,10.9,100,2.3000000000000003
2020,1,4,10,50,0,11,100,2.3000000000000003
2020,1,4,11,0,0,11,100,2.3000000000000003
2020,1,4,11,10,0,11.100000000000001,99.62,2.3000000000000003
2020,1,4,11,20,0,11.200000000000001,98.96000000000001,2.3000000000000003
2020,1,4,11,30,0,11.200000000000001,98.96000000000001,2.3000000000000003
2020,1,4,11,40,0,11.3,98.04,2.3000000000000003
2020,1,4,11,50,0,11.4,97.4,2.3000000000000003
2020,1,4,12,0,0,11.4,97.4,2.3000000000000003
2020,1,4,12,10,0,11.4,97.4,2.3000000000000003
2020,1,4,12,20,0,11.4,97.49000000000001,2.3000000000000003
2020,1,4,12,30,0,11.3,98.14,2.3000000000000003
2020,1,4,12,40,0,11.3,96.07000000000001,2.3000000000000003
2020,1,4,12,50,0,11.3,96.07000000000001,2.3000000000000003
2020,1,4,13,0,0,11.200000000000001,96.71000000000001,2.3000000000000003
2020,1,4,13,10,0,11.100000000000001,97.35000000000001,2.3000000000000003
2020,1,4,13,20,0,11,98,2.3000000000000003
2020,1,4,13,30,0,10.9,98.75,2.3000000000000003
2020,1,4,13,40,0,10.9,94.72,2.3000000000000003
2020,1,4,13,50,0,10.8,95.35000000000001,2.3000000000000003
2020,1,4,14,0,0,10.700000000000001,95.99000000000001,2.3000000000000003
2020,1,4,14,10,0,10.600000000000001,96.63,2.3000000000000003
2020,1,4,14,20,0,10.5,97.27,2.3000000000000003
2020,1,4,14,30,0,10.4,97.92,2.3000000000000003
2020,1,4,14,40,0,10.3,94.77,2.3000000000000003
2020,1,4,14,50,0,10.200000000000001,95.41,2.3000000000000003
2020,1,4,15,0,0,10.100000000000001,96.04,2.3000000000000003
2020,1,4,15,10,0,10.3,94.77,2.4000000000000004
2020,1,4,15,20,0,10.4,94.14,2.4000000000000004
2020,1,4,15,30,0,10.5,93.52,2.4000000000000004
2020,1,4,15,40,10,10.600000000000001,93.21000000000001,2.4000000000000004
2020,1,4,15,50,8,10.8,92.07000000000001,2.5
2020,1,4,16,0,14,10.9,91.46000000000001,2.5
2020,1,4,16,10,26,11,90.85000000000001,2.5
2020,1,4,16,20,115,11.100000000000001,90.25,2.5
2020,1,4,16,30,54,11.200000000000001,89.66,2.5
2020,1,4,16,40,171,11.3,87.41,2.6
2020,1,4,16,50,198,11.4,86.83,2.6
2020,1,4,17,0,225,11.600000000000001,85.7,2.6
2020,1,4,17,10,96,11.700000000000001,85.13,2.5
2020,1,4,17,20,89,11.8,84.58,2.5
2020,1,4,17,30,303,12,83.47,2.4000000000000004
2020,1,4,17,40,325,12.100000000000001,79.88,2.3000000000000003
2020,1,4,17,50,348,12.200000000000001,79.35000000000001,2.2
2020,1,4,18,0,369,12.4,78.32000000000001,2.2
2020,1,4,18,10,390,12.5,77.81,2.1
2020,1,4,18,20,408,12.700000000000001,76.8,2
2020,1,4,18,30,426,12.9,75.8,2
2020,1,4,18,40,443,13.100000000000001,72.42,1.9000000000000001
2020,1,4,18,50,458,13.200000000000001,71.95,1.9000000000000001
2020,1,4,19,0,471,13.4,70.95,1.8
2020,1,4,19,10,281,13.5,70.49,1.8
2020,1,4,19,20,258,13.600000000000001,70.04,1.8
2020,1,4,19,30,354,13.8,69.13,1.8
2020,1,4,19,40,280,13.9,67.88,1.8
2020,1,4,19,50,344,14,67.44,1.8
2020,1,4,20,0,516,14.100000000000001,67.01,1.8
2020,1,4,20,10,518,14.200000000000001,66.58,1.9000000000000001
2020,1,4,20,20,518,14.200000000000001,66.58,1.9000000000000001
2020,1,4,20,30,516,14.3,66.15,1.9000000000000001
2020,1,4,20,40,513,14.3,65.96000000000001,2
2020,1,4,20,50,507,14.4,65.54,2
2020,1,4,21,0,501,14.4,65.54,2
2020,1,4,21,10,492,14.4,65.54,2
2020,1,4,21,20,482,14.4,65.54,2
2020,1,4,21,30,404,14.4,65.54,2
2020,1,4,21,40,331,14.4,65.42,2
2020,1,4,21,50,316,14.4,65.42,2
2020,1,4,22,0,354,14.3,65.84,2
2020,1,4,22,10,363,14.3,65.84,2
2020,1,4,22,20,322,14.200000000000001,66.27,2
2020,1,4,22,30,288,14.100000000000001,66.7,2
2020,1,4,22,40,281,14,67.74,2
2020,1,4,22,50,239,14,67.74,2
2020,1,4,23,0,263,13.9,68.18,2
2020,1,4,23,10,221,13.9,68.18,2
2020,1,4,23,20,213,13.9,68.18,2
2020,1,4,23,30,194,13.9,68.18,2
2020,1,4,23,40,161,13.9,68.18,2
2020,1,4,23,50,169,13.9,68.18,2
2020,1,5,0,0,102,12,79.44,1.8
2020,1,5,0,10,84,11.700000000000001,81.02,1.9000000000000001
2020,1,5,0,20,67,11.5,82.10000000000001,1.9000000000000001
2020,1,5,0,30,37,11.200000000000001,83.74,2
2020,1,5,0,40,27,10.9,82.52,2
2020,1,5,0,50,11,10.700000000000001,83.63,2.1
2020,1,5,1,0,0,10.4,85.31,2.1
2020,1,5,1,10,0,10.3,85.88,2.2
2020,1,5,1,20,0,10.200000000000001,86.45,2.2
2020,1,5,1,30,0,10.100000000000001,87.03,2.2
2020,1,5,1,40,0,10,89.16,2.3000000000000003
2020,1,5,1,50,0,9.9,89.76,2.3000000000000003
2020,1,5,2,0,0,9.8,90.36,2.3000000000000003
2020,1,5,2,10,0,9.700000000000001,90.97,2.4000000000000004
2020,1,5,2,20,0,9.600000000000001,91.67,2.4000000000000004
2020,1,5,2,30,0,9.5,92.28,2.4000000000000004
2020,1,5,2,40,0,9.4,94.49,2.4000000000000004
2020,1,5,2,50,0,9.4,94.49,2.5
2020,1,5,3,0,0,9.3,95.13,2.5
2020,1,5,3,10,0,9.200000000000001,95.77,2.5
2020,1,5,3,20,0,9.200000000000001,95.77,2.5
2020,1,5,3,30,0,9.1,96.42,2.5
2020,1,5,3,40,0,9.1,97.38,2.6
2020,1,5,3,50,0,9,98.04,2.6
2020,1,5,4,0,0,9,98.04,2.6
2020,1,5,4,10,0,8.9,98.7,2.6
2020,1,5,4,20,0,8.9,98.7,2.7
2020,1,5,4,30,0,8.8,99.37,2.7
2020,1,5,4,40,0,8.8,99.67,2.7
2020,1,5,4,50,0,8.8,99.67,2.8000000000000003
2020,1,5,5,0,0,8.700000000000001,100,2.8000000000000003
2020,1,5,5,10,0,8.700000000000001,100,2.8000000000000003
2020,1,5,5,20,0,8.6,100,2.8000000000000003
2020,1,5,5,30,0,8.6,100,2.8000000000000003
2020,1,5,5,40,0,8.5,100,2.8000000000000003
2020,1,5,5,50,0,8.4,100,2.8000000000000003
2020,1,5,6,0,0,8.4,100,2.8000000000000003
2020,1,5,6,10,0,8.4,100,2.8000000000000003
2020,1,5,6,20,0,8.4,100,2.8000000000000003
2020,1,5,6,30,0,8.4,100,2.8000000000000003
2020,1,5,6,40,0,8.4,100,2.9000000000000004
2020,1,5,6,50,0,8.4,100,2.9000000000000004
2020,1,5,7,0,0,8.4,100,2.9000000000000004
2020,1,5,7,10,0,8.4,100,2.9000000000000004
2020,1,5,7,20,0,8.4,100,3
2020,1,5,7,30,0,8.5,99.54,3
2020,1,5,7,40,0,8.5,98.45,3
2020,1,5,7,50,0,8.6,97.79,3.1
2020,1,5,8,0,0,8.6,97.79,3.1
2020,1,5,8,10,0,8.6,97.79,3.1
2020,1,5,8,20,0,8.5,98.45,3.1
2020,1,5,8,30,0,8.4,99.12,3.1
2020,1,5,8,40,0,8.4,97.23,3.2
2020,1,5,8,50,0,8.3,97.89,3.2
2020,1,5,9,0,0,8.200000000000001,98.55,3.2
2020,1,5,9,10,0,8.200000000000001,98.55,3.2
2020,1,5,9,20,0,8.1,99.22,3.2
2020,1,5,9,30,0,8,99.9,3.2
2020,1,5,9,40,0,7.9,98.72,3.2
2020,1,5,9,50,0,7.9,98.81,3.2
2020,1,5,10,0,0,7.800000000000001,99.49000000000001,3.2
2020,1,5,10,10,0,7.7,100,3.1
2020,1,5,10,20,0,7.7,100,3.1
2020,1,5,10,30,0,7.6000000000000005,100,3.1
2020,1,5,10,40,0,7.6000000000000005,99.52,3.1
2020,1,5,10,50,0,7.5,100,3.1
2020,1,5,11,0,0,7.5,100,3.1
2020,1,5,11,10,0,7.4,100,3.1
2020,1,5,11,20,0,7.4,100,3.1
2020,1,5,11,30,0,7.4,100,3.1
2020,1,5,11,40,0,7.300000000000001,100,3.1
2020,1,5,11,50,0,7.300000000000001,100,3
2020,1,5,12,0,0,7.2,100,3
2020,1,5,12,10,0,7.2,100,3
2020,1,5,12,20,0,7.2,100,3
2020,1,5,12,30,0,7.2,100,3
2020,1,5,12,40,0,7.2,100,3
2020,1,5,12,50,0,7.2,100,3
2020,1,5,13,0,0,7.2,100,3
2020,1,5,13,10,0,7.2,100,3
2020,1,5,13,20,0,7.2,100,3
2020,1,5,13,30,0,7.2,100,3
2020,1,5,13,40,0,7.2,100,3
2020,1,5,13,50,0,7.2,100,3
2020,1,5,14,0,0,7.2,100,3
2020,1,5,14,10,0,7.2,100,2.9000000000000004
2020,1,5,14,20,0,7.2,100,2.9000000000000004
2020,1,5,14,30,0,7.2,100,2.9000000000000004
2020,1,5,14,40,0,7.2,100,2.9000000000000004
2020,1,5,14,50,0,7.2,100,2.9000000000000004
2020,1,5,15,0,0,7.300000000000001,100,2.8000000000000003
2020,1,5,15,10,0,7.6000000000000005,98.56,2.8000000000000003
2020,1,5,15,20,0,8,95.91,2.8000000000000003
2020,1,5,15,30,0,8.3,93.98,2.8000000000000003
2020,1,5,15,40,23,8.700000000000001,94.31,2.9000000000000004
2020,1,5,15,50,42,9.1,91.8,2.9000000000000004
2020,1,5,16,0,65,9.4,90.06,2.9000000000000004
2020,1,5,16,10,90,9.700000000000001,88.26,2.9000000000000004
2020,1,5,16,20,116,10,86.51,3
2020,1,5,16,30,143,10.4,84.24,3.1
2020,1,5,16,40,170,10.700000000000001,83.18,3.2
2020,1,5,16,50,197,11,81.54,3.2
2020,1,5,17,0,223,11.3,79.94,3.3000000000000003
2020,1,5,17,10,249,11.600000000000001,78.37,3.4000000000000004
2020,1,5,17,20,274,11.8,77.35000000000001,3.4000000000000004
2020,1,5,17,30,299,12.100000000000001,75.84,3.5
2020,1,5,17,40,321,12.3,73.26,3.5
2020,1,5,17,50,343,12.600000000000001,71.83,3.5
2020,1,5,18,0,364,12.8,70.9,3.6
2020,1,5,18,10,385,13,69.98,3.6
2020,1,5,18,20,403,13.100000000000001,69.53,3.5
2020,1,5,18,30,421,13.3,68.63,3.5
2020,1,5,18,40,436,13.4,67.6,3.5
2020,1,5,18,50,451,13.600000000000001,66.72,3.5
2020,1,5,19,0,462,13.700000000000001,66.29,3.5
2020,1,5,19,10,474,13.8,65.86,3.5
2020,1,5,19,20,483,13.9,65.44,3.5
2020,1,5,19,30,492,14,65.02,3.5
2020,1,5,19,40,498,14.100000000000001,64.74,3.4000000000000004
2020,1,5,19,50,503,14.200000000000001,64.26,3.4000000000000004
2020,1,5,20,0,506,14.3,63.85,3.4000000000000004
2020,1,5,20,10,508,14.3,63.85,3.4000000000000004
2020,1,5,20,20,508,14.4,63.440000000000005,3.3000000000000003
2020,1,5,20,30,505,14.4,63.440000000000005,3.3000000000000003
2020,1,5,20,40,501,14.5,63.71,3.3000000000000003
2020,1,5,20,50,495,14.5,63.71,3.2
2020,1,5,21,0,489,14.600000000000001,63.31,3.2
2020,1,5,21,10,481,14.600000000000001,63.31,3.2
2020,1,5,21,20,471,14.600000000000001,63.31,3.1
2020,1,5,21,30,459,14.600000000000001,63.31,3.1
2020,1,5,21,40,446,14.600000000000001,63.96,3.1
2020,1,5,21,50,431,14.600000000000001,63.96,3.1
2020,1,5,22,0,415,14.600000000000001,63.9,3
2020,1,5,22,10,398,14.5,64.31,3
2020,1,5,22,20,379,14.4,64.73,2.9000000000000004
2020,1,5,22,30,359,14.3,65.15,2.9000000000000004
2020,1,5,22,40,338,14.200000000000001,67.42,2.8000000000000003
2020,1,5,22,50,316,14.100000000000001,67.85,2.8000000000000003
2020,1,5,23,0,292,14.100000000000001,67.85,2.7
2020,1,5,23,10,268,14.100000000000001,67.85,2.7
2020,1,5,23,20,243,14.100000000000001,67.85,2.7
2020,1,5,23,30,217,14.100000000000001,67.85,2.7
2020,1,5,23,40,191,14.100000000000001,67.85,2.7
2020,1,5,23,50,165,14.100000000000001,67.85,2.7
2020,1,6,0,0,139,12.100000000000001,80.88,2
2020,1,6,0,10,112,11.8,82.49,2
2020,1,6,0,20,87,11.5,84.22,2
2020,1,6,0,30,62,11.200000000000001,85.91,2.1
2020,1,6,0,40,40,10.9,86.5,2.1
2020,1,6,0,50,22,10.600000000000001,88.24,2.1
2020,1,6,1,0,0,10.3,90.01,2.1
2020,1,6,1,10,0,10.200000000000001,90.62,2.1
2020,1,6,1,20,0,10.100000000000001,91.22,2.2
2020,1,6,1,30,0,10,91.83,2.2
2020,1,6,1,40,0,9.9,94.3,2.2
2020,1,6,1,50,0,9.8,94.93,2.2
2020,1,6,2,0,0,9.700000000000001,95.57000000000001,2.3000000000000003
2020,1,6,2,10,0,9.600000000000001,96.21000000000001,2.3000000000000003
2020,1,6,2,20,0,9.5,96.86,2.3000000000000003
2020,1,6,2,30,0,9.4,97.51,2.4000000000000004
2020,1,6,2,40,0,9.3,98.92,2.4000000000000004
2020,1,6,2,50,0,9.200000000000001,99.59,2.4000000000000004
2020,1,6,3,0,0,9.1,100,2.5
2020,1,6,3,10,0,9.1,100,2.5
2020,1,6,3,20,0,9,100,2.5
2020,1,6,3,30,0,9,100,2.5
2020,1,6,3,40,0,8.9,100,2.6
2020,1,6,3,50,0,8.8,100,2.6
2020,1,6,4,0,0,8.8,100,2.6
2020,1,6,4,10,0,8.700000000000001,100,2.6
2020,1,6,4,20,0,8.6,100,2.6
2020,1,6,4,30,0,8.6,100,2.6
2020,1,6,4,40,0,8.5,100,2.6
2020,1,6,4,50,0,8.5,100,2.7
2020,1,6,5,0,0,8.4,100,2.7
2020,1,6,5,10,0,8.4,100,2.6
2020,1,6,5,20,0,8.3,100,2.6
2020,1,6,5,30,0,8.200000000000001,100,2.6
2020,1,6,5,40,0,8.200000000000001,100,2.6
2020,1,6,5,50,0,8.1,100,2.6
2020,1,6,6,0,0,8.1,100,2.6
2020,1,6,6,10,0,8,100,2.6
2020,1,6,6,20,0,8,100,2.6
2020,1,6,6,30,0,7.9,100,2.6
2020,1,6,6,40,0,7.9,99.99000000000001,2.6
2020,1,6,6,50,0,7.800000000000001,100,2.5
2020,1,6,7,0,0,7.800000000000001,100,2.5
2020,1,6,7,10,0,7.7,100,2.5
2020,1,6,7,20,0,7.7,100,2.5
2020,1,6,7,30,0,7.7,100,2.6
2020,1,6,7,40,0,7.6000000000000005,99.87,2.6
2020,1,6,7,50,0,7.6000000000000005,99.87,2.6
2020,1,6,8,0,0,7.6000000000000005,99.87,2.6
2020,1,6,8,10,0,7.5,100,2.5
2020,1,6,8,20,0,7.4,100,2.5
2020,1,6,8,30,0,7.4,100,2.5
2020,1,6,8,40,0,7.300000000000001,99.48,2.5
2020,1,6,8,50,0,7.300000000000001,99.48,2.5
2020,1,6,9,0,0,7.2,100,2.4000000000000004
2020,1,6,9,10,0,7.2,100,2.4000000000000004
2020,1,6,9,20,0,7.1000000000000005,100,2.4000000000000004
2020,1,6,9,30,0,7,100,2.3000000000000003
2020,1,6,9,40,0,7,98.39,2.3000000000000003
2020,1,6,9,50,0,6.9,99.07000000000001,2.3000000000000003
2020,1,6,10,0,0,6.800000000000001,99.75,2.2
2020,1,6,10,10,0,6.800000000000001,99.75,2.2
2020,1,6,10,20,0,6.7,100,2.2
2020,1,6,10,30,0,6.7,100,2.2
2020,1,6,10,40,0,6.6000000000000005,96.91,2.1
2020,1,6,10,50,0,6.6000000000000005,96.91,2.1
2020,1,6,11,0,0,6.5,97.58,2.1
2020,1,6,11,10,0,6.5,97.58,2.1
2020,1,6,11,20,0,6.4,98.25,2
2020,1,6,11,30,0,6.4,98.25,2
2020,1,6,11,40,0,6.4,93.91,2
2020,1,6,11,50,0,6.300000000000001,94.56,2
2020,1,6,12,0,0,6.300000000000001,94.47,2
2020,1,6,12,10,0,6.300000000000001,94.47,1.9000000000000001
2020,1,6,12,20,0,6.300000000000001,94.47,1.9000000000000001
2020,1,6,12,30,0,6.2,95.12,1.9000000000000001
2020,1,6,12,40,0,6.2,90.99,1.9000000000000001
2020,1,6,12,50,0,6.2,90.99,1.8
2020,1,6,13,0,0,6.2,90.99,1.8
2020,1,6,13,10,0,6.2,90.99,1.8
2020,1,6,13,20,0,6.2,90.99,1.8
2020,1,6,13,30,0,6.2,90.99,1.7000000000000002
2020,1,6,13,40,0,6.1000000000000005,87.48,1.7000000000000002
2020,1,6,13,50,0,6.1000000000000005,87.48,1.7000000000000002
2020,1,6,14,0,0,6.1000000000000005,87.48,1.7000000000000002
2020,1,6,14,10,0,6.1000000000000005,87.48,1.6
2020,1,6,14,20,0,6.1000000000000005,87.48,1.6
2020,1,6,14,30,0,6.1000000000000005,87.48,1.6
2020,1,6,14,40,0,6.1000000000000005,84.65,1.5
2020,1,6,14,50,0,6.2,84.06,1.5
2020,1,6,15,0,0,6.2,84.06,1.5
2020,1,6,15,10,0,6.5,82.43,1.4000000000000001
2020,1,6,15,20,0,6.800000000000001,80.75,1.4000000000000001
2020,1,6,15,30,0,7.1000000000000005,79.11,1.3
2020,1,6,15,40,23,7.4,80.94,1.3
2020,1,6,15,50,43,7.7,79.3,1.2000000000000002
2020,1,6,16,0,66,8,77.7,1.2000000000000002
2020,1,6,16,10,91,8.3,76.14,1.2000000000000002
2020,1,6,16,20,117,8.6,74.61,1.2000000000000002
2020,1,6,16,30,144,8.9,73.12,1.1
2020,1,6,16,40,171,9.1,69.65,1.1
2020,1,6,16,50,198,9.4,68.27,1.1
2020,1,6,17,0,224,9.700000000000001,66.91,1.1
2020,1,6,17,10,251,10.100000000000001,65.14,1.1
2020,1,6,17,20,276,10.5,63.43,1.2000000000000002
2020,1,6,17,30,300,10.8,62.18,1.2000000000000002
