t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
528,44.13273,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,25.549690999393796,0.0,-999983.6507506568,0.6306562180885953,0.1607593198154321,0.1627478378257431,0.1225796558333024,0.2672728583137654,0.0660672657029162,0.2850527088963104,0.3748103425300866,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
529,44.13273,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,25.549690999347668,0.0,31346.88994127512,0.6306562180885953,0.1607593198154321,0.1627478378257431,0.1225796558333024,0.2672728583137654,0.0660672657029162,0.2850527088963104,0.3748103425300866,0.0119298133626789,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
530,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,25.54969099930154,0.0,31346.889941275072,0.6290582403818724,0.1607593198154321,0.1627478378257431,0.1171114586793572,0.2295250901851061,0.0670281268349645,0.2279877164795862,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
531,44.13273,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,25.54969099925541,0.0,31346.889941275025,0.6290582403818724,0.1607593198154321,0.1627478378257431,0.1171114586793572,0.2295250901851061,0.0670281268349645,0.2279877164795862,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
532,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,25.549690999209282,0.0,31346.889941274978,0.6290582403818724,0.1607593198154321,0.1627478378257431,0.1171114586793572,0.2295250901851061,0.0670281268349645,0.2279877164795862,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
533,44.13273,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,25.549690999163154,0.0,31346.88994127493,0.5107155170840758,0.1607593198154321,0.1627478378257431,0.1229729095233421,0.2293885465297464,0.0696099745975001,0.2151551529488836,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
534,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,25.549690999117026,0.0,31346.889941274883,0.5107155170840758,0.1607593198154321,0.1627478378257431,0.1229729095233421,0.2293885465297464,0.0696099745975001,0.2151551529488836,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
535,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,3472.288082778454,0.0,31346.889941274836,0.5107155170840758,0.1607593198154321,0.1627478378257431,0.1229729095233421,0.2293885465297464,0.0696099745975001,0.2151551529488836,0.3748103425300866,0.0194306545749912,0.0567132640666281,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0
536,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,3472.288082778408,0.0,31346.88994127479,0.1862066815779852,0.1607593198154321,0.1627478378257431,0.1283024700924919,0.2294509022605227,0.0722431901075227,0.2438074038052269,0.4391310073156707,0.0194306545749912,0.1308110502560056,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
537,44.13273,0.0,-801406.137340758,0.0,31346.763133749948,0.0,0.0,0.0,3472.288082778454,0.0,31346.88994127474,0.1862066815779852,0.1607593198154321,0.1627478378257431,0.1283024700924919,0.2294509022605227,0.0722431901075227,0.2438074038052269,0.4391310073156707,0.0194306545749912,0.1308110502560056,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
538,44.13273,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,3472.288082778454,0.0,31346.889941274694,0.1862066815779852,0.1607593198154321,0.1627478378257431,0.1283024700924919,0.2294509022605227,0.0722431901075227,0.2438074038052269,0.4391310073156707,0.0194306545749912,0.1308110502560056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
539,40.66146,0.0,198593.862659242,0.0,31346.763133749948,0.0,0.0,0.0,3472.288082778454,0.0,31346.889941274647,0.2411795506799812,0.1764161127165626,0.1659372452366805,0.288215691003194,0.243678475970791,0.0763421897207461,0.2307156114566506,0.4708196611934089,0.0199277301317695,0.1429099246424127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,31350.361211274634,0.2411795506799812,0.1764161127165626,0.1659372452366805,0.288215691003194,0.243678475970791,0.0763421897207461,0.2307156114566506,0.4708196611934089,0.0199277301317695,0.1429099246424127,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
541,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,31350.36121127461,0.2411795506799812,0.1764161127165626,0.1659372452366805,0.288215691003194,0.243678475970791,0.0763421897207461,0.2307156114566506,0.4708196611934089,0.0199277301317695,0.1429099246424127,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,31350.361211274634,0.3616266183658449,0.2295004159152909,0.175512434294548,0.2942754233088171,0.243695838615139,0.0787491785534213,0.1612120090094213,0.4708196611934089,0.0161773095256134,0.1450557217240956,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
543,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,31350.36121127461,0.3616266183658449,0.2295004159152909,0.175512434294548,0.2942754233088171,0.243695838615139,0.0787491785534213,0.1612120090094213,0.4708196611934089,0.0161773095256134,0.1450557217240956,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,31350.361211274634,0.3616266183658449,0.2295004159152909,0.175512434294548,0.2942754233088171,0.243695838615139,0.0787491785534213,0.1612120090094213,0.4708196611934089,0.0161773095256134,0.1450557217240956,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
545,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,1000013.1168841905,0.6223183111289379,0.2332921518580572,0.1765264023935537,0.3011051683757344,0.2437085183016092,0.0813364233960683,0.1612055226389467,0.4708196611934089,0.0161773095256134,0.1468728737554151,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,40.66146,0.0,198597.33392924198,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,13.116884190446662,0.6223183111289379,0.2332921518580572,0.1765264023935537,0.3011051683757344,0.2437085183016092,0.0813364233960683,0.1612055226389467,0.4708196611934089,0.0161773095256134,0.1468728737554151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
547,40.66146,0.0,198597.33392924198,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,993800.4198773492,0.6223183111289379,0.2332921518580572,0.1765264023935537,0.3011051683757344,0.2437085183016092,0.0813364233960683,0.1612055226389467,0.4708196611934089,0.0161773095256134,0.1468728737554151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,40.66146,0.0,198597.33392924198,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,-6199.58012265086,0.6219181476610066,0.1839995846020952,0.1776150569163718,0.3079788014534081,0.2437198331130646,0.0840571033112414,0.1656075902138336,0.4708196611934089,0.0161773095256134,0.1480580090837815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
549,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,-6199.580122650887,0.6219181476610066,0.1839995846020952,0.1776150569163718,0.3079788014534081,0.2437198331130646,0.0840571033112414,0.1656075902138336,0.4708196611934089,0.0161773095256134,0.1480580090837815,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
550,40.66146,0.0,-801402.666070758,0.0,31350.234403749928,0.0,0.0,0.0,3475.759352778434,0.0,-6199.580122650913,0.6219181476610066,0.1839995846020952,0.1776150569163718,0.3079788014534081,0.2437198331130646,0.0840571033112414,0.1656075902138336,0.4708196611934089,0.0161773095256134,0.1480580090837815,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
551,37.67084,0.0,-1801402.666070758,0.0,-968649.7655962501,0.0,0.0,0.0,3475.759352778434,0.0,-6199.580122650939,0.4699801310055712,0.1741717961138904,0.1756735956208607,0.3110172474384175,0.2387537435253662,0.0669184405504453,0.1577097001646372,0.9206706751266068,0.0156802339688351,0.1470584279080073,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
552,37.67084,0.0,-857840.3435803109,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,-6196.589502650965,0.4699801310055712,0.1741717961138904,0.1756735956208607,0.3110172474384175,0.2387537435253662,0.0669184405504453,0.1577097001646372,0.9206706751266068,0.0156802339688351,0.1470584279080073,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
553,37.67084,0.0,-1857840.343580311,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,-6196.58950265093,0.4699801310055712,0.1741717961138904,0.1756735956208607,0.3110172474384175,0.2387537435253662,0.0669184405504453,0.1577097001646372,0.9206706751266068,0.0156802339688351,0.1470584279080073,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
554,37.67084,0.0,-864612.3308018105,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,-6196.589502650894,0.1739147599026632,0.1741717961138904,0.1675526533489673,0.317125973924522,0.2387631090911618,0.0669184405504453,0.1577301485013075,0.3658658907209635,0.0119298133626789,0.1493123773003281,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
555,37.67084,0.0,-1864612.3308018106,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,-6196.589502650859,0.1739147599026632,0.1741717961138904,0.1675526533489673,0.317125973924522,0.2387631090911618,0.0669184405504453,0.1577301485013075,0.3658658907209635,0.0119298133626789,0.1493123773003281,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
556,37.67084,0.0,-871557.3767784602,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,6196.589502650859,0.1739147599026632,0.1741717961138904,0.1675526533489673,0.317125973924522,0.2387631090911618,0.0669184405504453,0.1577301485013075,0.3658658907209635,0.0119298133626789,0.1493123773003281,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
557,37.67084,0.0,-1871557.37677846,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,-6196.589502650859,0.17411308782285,0.1744759963813792,0.1676396130774869,0.3228805997077594,0.2564727666798221,0.0669184405504453,0.1618438651183202,0.2379367343630086,0.0119298133626789,0.1515372341215208,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,37.67084,0.0,-878501.8197629317,0.0,-968646.7749762501,0.0,0.0,0.0,3478.7499727783725,0.0,6196.589502650859,0.17411308782285,0.1744759963813792,0.1676396130774869,0.3228805997077594,0.2564727666798221,0.0669184405504453,0.1618438651183202,0.2379367343630086,0.0119298133626789,0.1515372341215208,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,37.67084,0.0,-1878501.819762932,0.0,968646.7749762501,0.0,0.0,0.0,19.0178125964012,0.0,-6196.589502650859,0.17411308782285,0.1744759963813792,0.1676396130774869,0.3228805997077594,0.2564727666798221,0.0669184405504453,0.1618438651183202,0.2379367343630086,0.0119298133626789,0.1515372341215208,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
